"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B08PNT3PXK","https://m.media-amazon.com/images/I/61Mx21bda2S._SX450_.jpg","B08PNT3PXK","UNI-T UTi260B Thermal Camera Imager 49152Pixels 256x192 IR Resolution Handheld Infrared Camera Thermal Imaging IP65 2 Meter Drop Rechargeable","UNI-T","FBA","Industrial & Scientific",199256,"N/A","N/A","N/A","N/A","Thermal Imagers",137,483.99,-3,5,1,-37,1300.65,316.42,82,4.3,"UNI-T Direct","China",2,98,180,"Large Standard-Size",3.78,5.83,10.67,1.92,118.39,326.58,"10/31/2024",59,9,4,0.06
"https://amazon.com/dp/B0DZ6LJBG6","https://m.media-amazon.com/images/I/71bW9lAM+1L._SX450_.jpg","B0DZ6LJBG6","Portable Infrared Thermal Imaging Camera with 2.8"" LCD Display, 320x240 Resolution, -40°C to 300°C Range, USB-C Rechargeable, Built-in Storage for Home & Industrial Use","yyiikee","FBA","Industrial & Scientific",199470,"N/A","N/A","N/A","N/A","Thermal Imagers",139,89,-1,1,1,-124,63.57,63.54,"N/A","N/A","iwofii","China",1,0,"N/A","Large Standard-Size",7.87,5.51,1.57,0.62,34.41,94.93,"08/31/2025",8,6,0,"N/A"
"https://amazon.com/dp/B07ZKJPZ7Z","https://m.media-amazon.com/images/I/61C0vuarLCL._SX450_.jpg","B07ZKJPZ7Z","Waveshare MLX90640 IR Array Thermal Imaging Camera with 32×24 Pixels 110° Field of View Communicating via I2C Interface Supports Raspberry Pi/rduino(ESP32)/STM32, etc.","waveshare","FBM","Industrial & Scientific",202516,614961955622,"N/A",0614961955622,"N/A","Thermal Imagers",141,68.99,3,36,36,78,2478.95,2478.43,11,3.5,"waveshare","Hong Kong",2,367,-51,"Large Standard-Size",0.94,2.05,4.45,0.02,"N/A","N/A","12/31/2023",73,7,0,3.26
"https://amazon.com/dp/B0D2P9J8KJ","https://m.media-amazon.com/images/I/71Qwz21tRXL._SX450_.jpg","B0D2P9J8KJ","Pocket Thermal Camera Infrared Water Leak Detector,32x24 IR Resolution,128x96 TISR Resolution for Building,HVAC,Plumbing,Home Maintenance,Auto,Farm,-40°F to 572°F Infrared Thermal Imaging Camera","Santacary","FBA","Industrial & Scientific",203191,768564965301,"N/A",0768564965301,"N/A","Thermal Imagers",140,74.99,33,9,9,3000,697.07,696.85,2,4.5,"Jasmine Garden Valley","China",1,0,"N/A","Large Standard-Size",7.68,6.69,1.81,0.99,46.82,129.16,"03/31/2025",19,9,0,4.32
"https://amazon.com/dp/B0BHNYZ4QP","https://m.media-amazon.com/images/I/51jfhgoEw0L._SX450_.jpg","B0BHNYZ4QP","Macro Lens for UNI-T UTi260b Thermal Imaging Camera, UNI-T Thermal Camera Macro Lens UT-Z002 for UTi260B / UTi260A / UTi120B / UTi165B","UNI-T","FBA","Industrial & Scientific",205090,"N/A","N/A","N/A","N/A","Thermal Imagers",142,49.99,-6,4,4,-20,177.65,177.58,6,5,"UNI-T Direct","China",1,66,-55,"Large Standard-Size",1.3,4.49,6.57,0.09,19.3,53.25,"02/29/2024",37,6,0,0.59
"https://amazon.com/dp/B0BC125VTQ","https://m.media-amazon.com/images/I/613fG0HcLML._SX450_.jpg","B0BC125VTQ","UNI-T Thermal Camera Android USB-C 256x192 IR High Resolution Infrared Cameras Thermal Imaging Camera for Smartphones, Thermal Imager 7 Palettes 25Hz Refresh Rate 49152 Pixels, Video Record, UTi260M","UNI-T","FBA","Industrial & Scientific",206151,"N/A","N/A","N/A","N/A","Thermal Imagers",143,355.99,-6,3,1,-33,919.1,318.98,82,4.3,"UNI-T Direct","China",1,96,159,"Large Standard-Size",2.01,3.98,4.8,0.35,19.33,53.33,"10/31/2024",39,7,4,0.04
"https://amazon.com/dp/B099KBHMZF","https://m.media-amazon.com/images/I/517FyHSQP7S._SX450_.jpg","B099KBHMZF","UNI-T Thermal Camera, Android USB-C MicroUSB, Infrared Camera Thermal Imager for Smartphones - UTi120Mobile, 120x90 IR Resolution All-Purpose Pro-Grade with App Extension Cord, 2Meter Drop Durability","UNI-T","FBA","Industrial & Scientific",206151,"N/A","N/A",6935750512616,"N/A","Thermal Imagers",143,195.99,-3,4,2,-42,1018.81,431.34,82,4.3,"UNI-T Direct","China",1,97,169,"Large Standard-Size",2.01,3.98,4.69,0.43,18.83,51.95,"10/31/2024",52,8,4,0.04
"https://amazon.com/dp/B08S2Z2CHL","https://m.media-amazon.com/images/I/61BYwWiFb+L._SX450_.jpg","B08S2Z2CHL","Fluke TiS75+ 27HZ, Thermal Imager","Fluke","FBM","Industrial & Scientific",206293,095969946308,"N/A",0095969946308,"N/A","Thermal Imagers",143,5840.34,-5,5,5,50,30091.08,30090.92,1,5,"Empire Rigging & Supply","USA",4,45,32,"Large bulky",8.7,11.5,15.6,7.55,"N/A","N/A","03/31/2025",58,5,0,5.16
"https://amazon.com/dp/B0FJY56NDW","https://m.media-amazon.com/images/I/61cKybLpGSL._SX450_.jpg","B0FJY56NDW","BANSAINONG Thermal Monocular and Night Vision Dual System Scope, 256x192 (60 Hz) Refresh Rate 12um Thermal Scope with Adjustable 11 Color Palettes, for Night Camping","Bansainong","FBA","Industrial & Scientific",209284,"N/A","N/A","N/A","N/A","Thermal Imagers",144,299.99,-28,6,6,,1871.19,1871.02,3,2,"Bansainong","China",1,0,"N/A","Large Standard-Size",6,2.3,7.4,1.3,51.41,141.83,"09/30/2025",4,7,0,2.05
"https://amazon.com/dp/B09BNZTLQ7","https://m.media-amazon.com/images/I/51YwEqK+evL._SX450_.jpg","B09BNZTLQ7","Fluke PTi120 Pocket Thermal Imager","Fluke","Amazon","Industrial & Scientific",210295,195112031414,"N/A",0195112031414,"N/A","Thermal Imagers",145,925,-19,35,35,31,32621.86,32621.71,23,4.1,"Amazon","N/A",9,271,10,"Large Standard-Size",2.6,5.67,8.62,1.15,"N/A","N/A","05/31/2025",51,4,0,1.52
"https://amazon.com/dp/B0B6THY75F","https://m.media-amazon.com/images/I/61Zv0+nJhRL._SX450_.jpg","B0B6THY75F","BTMETER Thermal Imaging Camera Gun, Infrared Temperature Imager 300,000 Pixels with 220 x 160 IR Resolution 6G Image Storage Measure Temp -4°F~626°F","BTMETER","FBA","Industrial & Scientific",211982,755361321669,"N/A",0755361321669,"N/A","Thermal Imagers",146,379.99,-9,1,0,,172.33,"-",1,5,"bestmeter","China",1,0,"N/A","Large Standard-Size",3.54,3.94,9.84,0.88,69.13,190.7,"08/31/2025",39,7,3,0.51
"https://amazon.com/dp/B0F8Q1QKRN","https://m.media-amazon.com/images/I/71SqvVTyevL._SX450_.jpg","B0F8Q1QKRN","worfty Case for HP96 Thermal Imaging Camera Super Resolution 240 x 240 Thermal Camera with Visual Camera, Carrying Case Compatible with HSFTOOLS HP96 Thermal Camera (Case Only) (Black)","worfty","FBA","Industrial & Scientific",213297,"N/A","N/A","N/A","N/A","Thermal Imagers",147,11.99,-32,5,5,86,38.59,38.42,1,4,"Worfty","China",1,0,"N/A","Large Standard-Size",4.33,3.34,7.08,0.44,51.55,142.21,"07/31/2025",6,8,1,5.22
"https://amazon.com/dp/B0FV814H85","https://m.media-amazon.com/images/I/41w8uQvGOtL._SX450_.jpg","B0FV814H85","VEVOR Thermal Camera, 320 x 240 TISR Super Resolution, Thermal Imaging Camera with 2MP Visual Camera, 256 x 192 IR Resolution, 25 HZ Refresh Rate, -4°F to 1022°F, 4 Image Modes & 6 Color Palettes","VEVOR","Amazon","Industrial & Scientific",216323,197988701743,"N/A",0197988701743,"N/A","Thermal Imagers",149,249.99,364,13,13,,3312.27,3312.08,"N/A","N/A","Amazon","N/A",2,0,"N/A","Large Standard-Size",11.14,5.91,4.33,1.41,"N/A","N/A","09/30/2025",1,9,0,"N/A"
"https://amazon.com/dp/B0977Q3K8V","https://m.media-amazon.com/images/I/71EWKQndFdL._SX450_.jpg","B0977Q3K8V","FLIR MR265 Moisture Meter and Thermal Imager with MSX","FLIR","FBA","Industrial & Scientific",219317,793950322659,"N/A",0793950322659,"N/A","Thermal Imagers",150,1299,43,84,21,-27,90472.24,27688.51,338,4.1,"Northwest Selling Solutions","USA",1,0,"N/A","Large Standard-Size",4.25,7.99,12.83,2.18,219.35,605.1,"06/30/2025",53,8,4,0.25
"https://amazon.com/dp/B0FJ7ZQNHQ","https://m.media-amazon.com/images/I/61Od9bx7hLL._SX450_.jpg","B0FJ7ZQNHQ","BTMETER Thermal Camera - Infrared Temperature Imager 200,000 Pixels with 256 x 192 IR Resolution 25Hz, 8G Image Storage Measure Temp -4°F~1022°F, 56° FOV Thermal Imaging Camera Gun for HVAC","BTMETER","FBA","Industrial & Scientific",222305,"N/A","N/A","N/A","N/A","Thermal Imagers",151,359.99,-16,1,0,,172.33,"-",1,5,"bestmeter","China",1,0,"N/A","Large Standard-Size",3.62,5.91,11.06,1.28,119.13,328.64,"08/31/2025",4,8,3,0.51
"https://amazon.com/dp/B0DSWFTLNV","https://m.media-amazon.com/images/I/81w85SDGUTL._SX450_.jpg","B0DSWFTLNV","ZUMI Infrared Sensor Kit for Gate Opener, Outdoor Gate Sensors Photocell IR Beam, Infrared Beam Safety Sensors Motion Detectors for Automatic Swing Sliding Gates Garage Doors Security Systems","ZUMI","FBA","Industrial & Scientific",222953,"N/A","N/A","N/A","N/A","Thermal Imagers",152,19.99,-44,6,6,117,118.85,118.66,7,4.2,"SUMMITSHIPPINGSOLUTIONS","USA",1,0,"N/A","Large Standard-Size",2.01,4.21,4.84,0.46,20.62,56.88,"07/31/2025",10,7,0,0.85
"https://amazon.com/dp/B0DX49SG1F","https://m.media-amazon.com/images/I/814izxBvGFL._SX450_.jpg","B0DX49SG1F","CaseSack Thermal Imager case for THIKMICRO B01, B10, B20 Thermal Camera 320 x 240 Super IR","CaseSack","FBA","Industrial & Scientific",223099,"N/A","N/A","N/A","N/A","Thermal Imagers",153,20.99,-5,1,1,-100,20.99,20.96,1,5,"Casesack","Hong Kong",2,0,"N/A","Large Standard-Size",9.5,4.5,3.5,0.24,75.33,207.81,"05/31/2025",9,6,0,1.01
