"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0D16Y8FZM","https://m.media-amazon.com/images/I/61gVSVjmQIL._SX450_.jpg","B0D16Y8FZM","Borescope, Lighted Endoscope Camera, 2.0 MP HD Inspection, 4.3 Inch IPS Screen 1080P HD, IP67 Waterproof Pipe Snake Camera, 16.5ft Semi-Rigid Sewer Lens","LIIAMOAR","FBA","Industrial & Scientific",243415,"N/A","N/A","N/A","N/A","Borescopes",491,36.09,-12,13,6,217,1367.11,235.62,30,4.5,"LIIAMOAR","China",1,0,"N/A","Large Standard-Size",3.07,5.87,10.94,1.34,99.26,273.82,"09/30/2025",19,7,4,0.45
"https://amazon.com/dp/B0D1CLV28L","https://m.media-amazon.com/images/I/71JbFdkIuCL._SX450_.jpg","B0D1CLV28L","Borescope with Dual Cameras Rotating 360°, 5.0 MP Pixel HD Camera, 5 Inch IPS Screen, 16.5 ft Snake Pipe Inspection Endoscope for Automotive and Aircraft Mechanical Video Inspection Scope Black","LIIAMOAR","FBA","Industrial & Scientific",243415,"N/A","N/A","N/A","N/A","Borescopes",491,94.99,-19,13,4,217,1367.11,367.4,30,4.5,"LIIAMOAR","China",1,0,"N/A","Large Standard-Size",12.6,11,4.4,3.3,307.04,847,"09/30/2025",19,8,4,0.45
"https://amazon.com/dp/B0CWY87BLX","https://m.media-amazon.com/images/I/61FNXe4dFgL._SX450_.jpg","B0CWY87BLX","【Dual-Lens BORESCOPE Inspection Camera HD with Light】 Endoscope with Adjustable LED - Compatible with iPhone, Samsung, iPad, iOS & Android - 3.0MP HD, IP67 Waterproof, 16.5ft/5m","EmbraceYe","FBA","Industrial & Scientific",243476,860011616757,"N/A",0860011616757,"N/A","Borescopes",492,39.89,6,13,13,938,498.22,497.99,39,4,"EmbraceYe","China",2,172,"N/A","Large Standard-Size",1.69,4.96,5.24,0.53,22.11,61.01,"06/30/2024",20,8,0,0.33
"https://amazon.com/dp/B0FMFF8QY2","https://m.media-amazon.com/images/I/71ivsTk36aL._SX450_.jpg","B0FMFF8QY2","Endoscope Camera with Light, 1920P HD borescope Camera,IP67 Waterproof Snake,16.4ft Semi-Rigid Inspection Tool with 8 LED Lights, Borescope for iPhone/Android (Micro-USB/Type-C/Lightning)","ClarVise","FBA","Industrial & Scientific",244073,"N/A","N/A","N/A","N/A","Borescopes",495,18.99,52,24,24,,446.82,446.4,19,4.5,"ClarVise","China",1,0,"N/A","Large Standard-Size",5.28,4.92,1.32,0.44,17.26,47.63,"09/30/2025",3,9,0,1.47
"https://amazon.com/dp/B00CBKFJ9Y","https://m.media-amazon.com/images/I/51GdMrYHHwL._SX450_.jpg","B00CBKFJ9Y","Supereyes NA002-1 Digital Borescope Side View Mirror Set 30 45 60 Degrees for Supereyes Borescope N005 N013J N015 Series …","Supereyes","FBM","Industrial & Scientific",244369,045635335783,"N/A",0045635335783,"N/A","Borescopes",496,10,-4,9,9,-27,92.23,92.09,534,3.9,"Supereyes Official","China",2,142,26,"Small Standard-Size",0.3,3.8,4.9,0.05,"N/A","N/A","06/30/2025",151,2,0,0.02
"https://amazon.com/dp/B08P2BY32L","https://m.media-amazon.com/images/I/91svNuhEqRL._SX450_.jpg","B08P2BY32L","Jonard Tools Wispy CF-200 Multipurpose Wireless Inspection Camera - WiFi Borescope & Cable Pulling Tool with Telescoping Pole, Wrist Band & Rod Adapters","Jonard Tools","FBM","Industrial & Scientific",245139,810053350133,"N/A",0810053350133,"N/A","Borescopes",488,199.95,7,5,5,-71,1093.06,1092.92,49,3.9,"RedBarn Warehouse","USA",5,150,-11,"Large Standard-Size",2.64,7.17,12.17,1.54,"N/A","N/A","11/30/2023",60,6,0,0.11
"https://amazon.com/dp/B0CM3CP13Y","https://m.media-amazon.com/images/I/716qDLXAEjL._SX450_.jpg","B0CM3CP13Y","PETCHOR Dual Lens Endoscope Camera with Light, 1920P Borescope Inspection Camera with 8+1 Adjustable LED Lights, 7.9mm IP67 Waterproof Snake Camera for iPhone, Android, iOS","PETCHOR","FBA","Industrial & Scientific",245255,"N/A","N/A","N/A","N/A","Borescopes",489,21.99,-6,4,1,150,69.48,23.19,"N/A","N/A","PETCHOR-US","China",1,32,"N/A","Large Standard-Size",4.72,4.72,1.14,0.39,12.79,35.27,"09/30/2025",25,7,2,"N/A"
"https://amazon.com/dp/B0DHZQCZM4","https://m.media-amazon.com/images/I/41IqamkepbL._SX450_.jpg","B0DHZQCZM4","VNisenllc Industrial Endoscope Camera 0° Detector with Light Handheld High Brightness Borescope LED Mini Cold Light Source","VNisenllc","FBM","Industrial & Scientific",245281,717392803378,"N/A",0717392803378,"N/A","Borescopes",490,382,-7,18,5,276,2701.56,1790.83,3,5,"Northwolf","China",1,107,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","09/30/2025",14,7,3,6.03
"https://amazon.com/dp/B0DGD1YS48","https://m.media-amazon.com/images/I/71l+JOm5XEL._SX450_.jpg","B0DGD1YS48","FOXWELL VS300 Car Endoscope, USB Micro-USB Type-C, 5.5mm Snake Camera, 1280 * 720P, IP67 Waterproof, 6 Brightness Adjustable LED Lights, Suitable for FOXWELL NT809BT, NT909,NT1009, Android Phone, PC","FOXWELL","FBA","Industrial & Scientific",245606,"N/A","N/A","N/A","N/A","Borescopes",498,69.99,-10,12,12,-2,810.06,809.79,29,4,"OBDZON","China",1,0,"N/A","Large Standard-Size",1.85,5.98,11.85,0.79,66,182.08,"02/28/2025",14,7,0,0.4
"https://amazon.com/dp/B08QYX32R7","https://m.media-amazon.com/images/I/81hKy-cGFfL._SX450_.jpg","B08QYX32R7","Sewer Camera 165ft , 512Hz Sonde Transmitter Plumbing Camera Snake with DVR Recorder, Inspection Cam with 7"" LCD Monitor with Fiber Optic Cable Wire (8 GB SD Card Included) (165ft/50m)","anysun","FBA","Industrial & Scientific",245684,779880273070,"N/A",0779880273070,"N/A","Borescopes",492,569.92,-6,5,1,-62,2444.3,827.44,15,3.8,"HZDZ_Shop","China",1,160,-13,"Large bulky",8.13,16.88,19,18.55,1312.78,3621.46,"07/31/2024",60,9,3,0.37
